volatility,return,sharpe_ratio
0.10034267609651744,0.0651148951052764,0.2901546603886807
0.09700853658392068,0.06118204990187606,0.2595859167516813
0.09836680696677266,0.07696955460406071,0.41649775841458214
0.10872070737069059,0.062273094317893025,0.24165676395309993
0.14602869085255996,0.08526714199587729,0.33737987862686925
0.13829820211343202,0.09428665724939,0.4214563628353126
0.09963667042930607,0.06818087220673451,0.32298221195144605
0.10101423657385633,0.06925794810763161,0.32924020648629204
0.09478685746932264,0.08020914020852002,0.46640580127712455
0.11602042000904669,0.0763559297512808,0.34783471520042814
0.10200348979719805,0.05157101854836882,0.15265182180851763
0.1235862671940924,0.09146733891568797,0.44881474434838653
0.1000797882672796,0.07313960062951734,0.37109991210542836
0.11144694225164366,0.0777600595464965,0.3747079884184136
0.10507236706613758,0.07874186410223949,0.4067850120416124
0.11196069404741237,0.08482921680965173,0.4361282075383872
0.10474989613029415,0.06280415644601962,0.255887188782307
0.10053602185534077,0.07104829748449693,0.3486143258674707
0.1065816946015899,0.09187298417859042,0.5242268326418312
0.14689332378240902,0.09443703589602992,0.3978195495296428
0.13603780290616083,0.09524219694867472,0.43548334127051525
0.13710044243086872,0.08785450423954591,0.37822273451592203
0.13380631063102744,0.0910750307091252,0.41160264003538133
0.12534048559245903,0.08289285294314373,0.3741237535620733
0.09600707808619284,0.06029503729421743,0.2530546474126203
0.11749987304442379,0.08713239945410192,0.4351698272454306
0.115676260177627,0.08508836038382042,0.42435984970851115
0.11408886747413002,0.07103297409374264,0.3070674191913288
0.10451480935746418,0.07570322517891297,0.3798813337841817
0.11784354224900595,0.08171226439506267,0.38790640134078513
0.10874404373699535,0.07092018273134923,0.32112271653062674
0.11099514177329109,0.08056514491087513,0.401505364999668
0.1300415981321119,0.09841286366082116,0.47994537561292244
0.12563986861627088,0.08561989399089959,0.39493748710012266
0.0983890613193941,0.07124541794929452,0.35822496400163417
0.09229741249159738,0.06469227169620763,0.3108675630405103
0.1030099308289934,0.08239373538042746,0.4503811914741077
0.10278356364950891,0.06191283716077817,0.2521107095404935
0.13731225444190343,0.08659730022516984,0.3684835008413431
0.11793565163844467,0.06994677719145759,0.2878415196748836
0.11349721001190081,0.07688336860490283,0.3602147453722958
0.11017112664053516,0.06667790082912076,0.2784568131831509
0.10501490299930179,0.07318225441200382,0.3540664548559459
0.1384704818404572,0.08607334722031923,0.36161748377544245
0.1417559061402923,0.08678546625067032,0.35825996696327567
0.1082662473913883,0.07704644965861161,0.3791250795848358
0.10679815900438021,0.07206220110649496,0.3376668796792266
0.11590663998311478,0.07908663815915097,0.37173571907034675
0.11560840464861794,0.07212156340246716,0.31244755528160456
0.13815194267814257,0.0979052554155216,0.448095439090165
0.10180913941017493,0.05443540533648066,0.18107809812837106
0.09610693197967836,0.06875382377357947,0.34080604904238554
